,x,y,z
0,90.0451102447696,-81.39290718454868,506.188
1,-26.62260232400149,-318.55066987499595,508.7476
2,384.2373617255362,-109.24512360617518,500.2461
3,199.66375971212983,7.273037764243782,511.0289
4,499.9433083429467,50.802404501475394,501.5485
5,-11.50591527193319,-423.58028261736035,506.9763
6,94.32625474256929,-606.8549853656441,507.7421
7,49.41210032964591,-235.9728695517406,513.4708
8,364.7664258875884,156.7695016702637,508.4446
9,223.22742542775813,-298.60241123102605,503.2589
10,114.74515483621508,-127.93387731630355,505.8889
11,113.86632097954862,-637.9091708948836,506.6185
12,403.8117763544433,-99.42305334378034,496.9268
13,148.00265448878054,-183.13948971685022,504.7148
14,95.37047533504665,-442.9926929101348,502.969
15,47.140098556061275,-402.5986895188689,506.145
16,154.65247435343917,-417.6971814390272,506.7389
17,21.857575891539454,-488.2393540972844,506.1645
18,138.63349920802284,-215.55314441863447,509.0
19,68.11393146961927,-421.5448594847694,506.9344
20,176.8350271882955,-26.00727019738406,512.8127
21,152.02178472746164,-665.2998171756044,508.702
22,151.14567951159552,-300.6837578676641,506.0351
23,84.37181265710387,-445.86330113746226,507.4303
24,-15.634752113721333,-418.5071252845228,506.0899
25,-40.914271440007724,-201.62286639865488,514.632
26,453.14207813015673,80.2225805837661,502.5606
27,160.46800836350303,-310.66328014433384,504.2909
28,-11.31120723579079,-323.8631186913699,509.9187
29,105.98432686389424,-523.6678368439898,507.0186
30,-36.10825483337976,-185.02190862968564,505.2474
31,210.73207604594063,-32.33370554819703,520.5766
32,196.1090678612236,-49.778521615080535,503.5991
33,191.5622722869739,-118.18864274956286,507.2515
34,430.3200482164975,67.49898990616202,500.8536
35,-2.475363612291403,-443.9849964370951,508.9008
36,185.1651463562157,-638.0878611411899,508.661
37,124.36643982864916,-227.19391889870167,509.635
38,510.0634303194238,30.12370638269931,496.9608
39,85.70256781659555,-595.1173601038754,510.2144
40,197.89153900602832,-37.17946925573051,513.6604
41,137.03306719253305,-262.7467175750062,502.8657
42,149.52869269845542,-179.48473486769944,507.1234
43,129.6057934364071,-149.72519186977297,505.0687
44,214.9617153814761,-542.2979908296838,505.7485
45,124.48998769163154,-399.2199204787612,513.7191
46,349.626633739681,103.27695830818266,506.7876
47,130.94162902946118,-398.63258887548,507.9605
48,67.107541716774,-229.31262703146785,502.2742
49,194.42600538826082,-88.44833647459745,502.9103
50,138.28993863693904,-167.1972506949678,506.2321
51,203.97772302327212,-108.13895647507161,501.034
52,221.99084853741806,-387.8306689215824,508.7665
53,128.47495683154557,-307.1444054944441,516.371
54,67.29425098060165,-272.06340689305216,508.6255
55,42.75919142761268,-154.81758592557162,508.5614
56,46.70856435189489,-106.76803422439843,507.9942
57,-6.387147443485446,-137.8362303134054,509.9978
58,294.35536779637914,-67.27326420415193,503.242
59,-2.2766974791884422,-449.427432121709,506.0925
60,195.34768168872688,-76.96056621242315,503.8808
61,160.6490852170391,-404.5782927982509,508.2169
62,155.338267273386,-501.07814271654934,503.5428
63,49.59340191993397,-167.2430630037561,505.6865
64,-14.723605988547206,-416.654395416379,506.9515
65,295.4197048264323,49.07832716405392,505.6582
66,193.71408394654281,-97.60890811681747,507.6281
67,258.65279211255256,-86.68789839558303,503.5861
68,124.06665189703926,-511.7237226041034,517.2658
69,180.43766794900876,-140.63344988785684,503.9289
70,77.25002903002314,-274.8046954199672,508.9016
71,236.8915012931684,-247.22979914583266,500.493
72,178.3424817775376,-141.67056496907026,507.1439
73,165.9522822861327,-74.20359920151532,504.6611
74,47.90103561140131,-165.4977474361658,506.3386
75,316.2229419258656,63.19841492455453,505.8817
76,207.43366693612188,-32.87911666370928,518.1794
77,391.4208128427854,30.711927545256913,498.7693
78,468.43299893056974,104.07922970503569,503.1775
79,232.50367205147631,-395.6652410645038,503.7114
80,207.15071401698515,-569.2652068287134,507.2232
81,370.721717516426,37.52484070044011,499.6289
82,101.85662502073683,-71.84359807893634,505.9599
83,266.1663913499797,-35.62818883545697,506.3099
84,153.1745931188343,-349.73517585825175,502.5848
85,154.68104309751652,-338.41353081632406,501.597
86,304.4331791328732,-60.75490640942007,503.5774
87,168.2617558200145,-218.42341906018555,503.3735
88,434.31956322153565,143.13311184104532,501.0641
89,138.3640273164492,-91.79230150394142,509.2424
90,141.04069445794448,-41.686199634335935,505.6667
91,172.95180714444723,-155.14549976494163,507.1287
92,139.18594377639238,-671.8642096696422,507.7209
93,187.80928160774056,-228.9102125922218,499.9792
94,167.39206662564538,-78.76870691590011,505.8631
95,453.83026287693065,84.08927296195179,507.4987
96,228.48201422486454,-476.4008750366047,503.8205
97,150.74897669546772,-300.86489440407604,506.0972
98,175.07813158875797,-164.09557940997183,503.8637
99,223.14369660627563,-99.07356768939644,500.3496
100,99.64540168922395,-615.9983217939734,508.582
101,109.8419491071254,-199.43632936105132,508.433
102,160.4109915707959,-216.2133086984977,505.7246
103,261.8842439651489,31.272905950434506,505.4324
104,92.27848920575343,-529.8996453136206,507.0675
105,161.99601113016251,-286.3120359890163,502.3293
106,71.64913691172842,-126.39949852321297,506.5042
107,305.21212310693227,54.50008059293032,505.8759
108,174.8799288511509,-149.79624542873353,503.4066
109,238.55051864532288,10.432641603052616,504.7589
110,230.85913832276128,18.465585494413972,506.7849
111,155.09638478362467,-317.0066171241924,508.4
112,189.82682662515435,-279.18533074948937,502.6186
113,104.79503658006433,-628.1969612212852,503.0117
114,160.38524605403654,-416.99954446963966,508.0567
115,164.89219215500634,-213.7028608387336,503.5143
116,167.07329595694318,-15.116060717962682,506.6577
117,495.1240279666381,7.077334691770375,500.2328
118,55.29949223541189,-276.8592440793291,508.452
119,89.13694676745217,-87.09987559914589,507.961
120,288.37976910348516,-98.25639617349952,510.1513
121,98.37014734116383,-272.16248157341033,508.27
122,329.77866688056383,-150.31141152326018,502.2761
123,-32.01305037678685,-290.6474149841815,507.5697
124,191.42420341738034,-618.5290071303025,508.1864
125,271.061598317232,-203.45513639878482,501.1756
126,167.4383855368942,-167.68806509952992,507.0139
127,194.24253028968815,-92.06361712422222,503.6366
128,232.98059784749057,-384.24919153004885,503.4679
129,46.892120891134255,-107.2746383100748,508.5069
130,195.46154678228777,-88.7579031502828,505.6401
131,104.01480968284886,-443.8431117096916,507.981
132,0.8640739363618195,-158.0374574167654,504.8581
133,248.06337688164786,25.469309143722057,506.4974
134,65.64079250209033,-538.4727741573006,508.3519
135,-4.558832812006585,-144.9044470200315,508.0185
136,118.15731154603418,-440.8717608815059,506.7656
137,171.47381883941125,-144.682835531421,503.2703
138,256.672131873318,29.690935728140175,506.4809
139,197.70836817612872,-434.16926428768784,508.4175
140,241.7796611271333,24.709291820414364,505.1137
141,118.93198594730347,-220.0237364443019,502.65
142,111.67396319191903,-63.59059942793101,505.7162
143,173.31877539970446,-280.2909419052303,505.6082
144,184.2931439401582,-37.32802567910403,504.8894
145,325.0147738674423,68.97432419285178,505.9897
146,195.62509740283713,-92.15446337964386,508.9722
147,272.02467679244,37.38951647467911,506.3221
148,113.726963863126,-62.45040665194392,510.4307
149,205.9467285060091,-22.187835660763085,522.9027
150,59.07134016416967,-313.6494198990986,503.6419
151,160.39639948075637,-216.23009913228452,505.7396
152,116.85939673124813,-128.14926188904792,505.4763
153,183.19061424350366,-637.1041196258739,508.6926
154,175.90161370742135,-28.030906667001545,510.7963
155,187.05093131039757,-1.3549101799726486,506.725
156,308.7002777780872,-126.49979634676129,508.5654
157,217.668080288684,-417.86931118462235,496.2157
158,64.47369560634252,-194.88534340355545,504.8339
159,107.06010304705705,-631.0511125987396,503.6781
160,59.329228065442294,-336.3007160164416,502.7389
161,73.60396433935966,-575.450424624607,508.7429
162,502.5259705694625,156.00058875232935,504.6788
163,326.280112087843,70.27563842013478,505.8528
164,160.41865881648846,-307.87562333326787,504.1023
165,174.3389499640325,-432.07323991972953,507.9151
166,17.07283380930312,-233.77287792786956,506.3224
167,65.44443491462152,-198.09053716249764,504.8878
168,278.126662782277,-79.04280240926892,503.754
169,267.66387552337255,36.30603310931474,505.4362
170,-16.302057034918107,-413.67225867975503,506.9108
171,296.7511303136125,-111.94971780572087,510.7229
172,-12.968734043301083,-147.1930610006675,510.3433
173,192.53811371605843,-47.580197914503515,505.8626
174,213.67777647310868,11.369458860717714,506.9467
175,85.8926448917482,-154.0792516125366,506.0686
176,380.69256591482554,13.590466325171292,518.5371
177,171.09211013722233,-659.5549312895164,509.1966
178,376.55744352785405,169.03574761282653,508.7772
179,166.20268075272907,-667.1099593862891,512.4124
180,303.79900815698784,-118.39791160263121,503.5441
181,45.65391343215015,-106.20950210746378,509.0035
182,-9.231160908821039,-238.98313860688359,513.3724
183,241.68790642928798,-96.02860581874847,501.7191
184,451.11664939066395,133.3562979158014,502.3162
185,164.21100472658873,-133.4307985138148,503.6312
186,163.3789186035283,-357.7725675459951,506.1576
187,168.19595765764825,-139.50204150937498,503.4271
188,239.060519043589,24.118624369613826,509.2783
189,-26.186302884598263,-295.5227565411478,510.4236
190,174.2557805335382,-10.081154438667,507.5763
191,-8.745940536027774,-319.75524451583624,500.3916
192,498.5721139375819,10.414739220403135,500.0908
193,130.34979927248787,-301.61890720017254,515.8169
194,532.9702872957569,206.89806491415948,505.863
