,x,y,z,iter
0,40.12888117949478,-317.0300792539492,506.0832,0.0
1,198.8356153925415,-47.89132132008672,512.2826,1.0
2,446.5557155677816,243.1740753930062,508.3799,2.0
3,555.1687565883622,231.68697230145335,508.9009,3.0
4,126.81853673758451,-48.24948017951101,505.8714,4.0
5,349.9541372539243,57.93678218964487,501.0457,5.0
6,153.67527655209415,-309.19773101154715,507.5574,6.0
7,193.1186071357224,-88.6639434369281,507.7297,7.0
8,480.5610175074544,111.46090490929782,499.8405,8.0
9,548.365580564714,203.47337236907333,507.9674,9.0
10,546.0797751676291,210.9425579821691,505.2838,10.0
11,421.96024643687997,143.80061498563737,502.0653,11.0
12,223.74573348346166,-503.5842539742589,505.4793,12.0
13,229.10356298682746,-469.53848013840616,503.6567,13.0
14,24.836540982476436,-119.73903361242265,507.8704,14.0
15,109.89137176808435,-271.12147467024624,507.9266,15.0
16,430.7210787134245,59.56967968773097,504.0901,16.0
17,155.35302781953942,-312.6280944971368,502.4012,17.0
18,498.98420783143956,117.59608498774469,502.477,18.0
19,462.51212652167305,226.8869097083807,505.9688,19.0
20,36.66878154443111,-224.24391749501228,503.237,20.0
21,386.73975921364035,223.6241169758141,510.9277,21.0
22,307.34887901332695,-122.92988322582096,503.1197,22.0
23,556.9274535751902,235.81775263138115,508.6986,23.0
24,446.78179390507285,80.413947051391,503.2646,24.0
25,200.84827977756504,-114.2923725200817,503.1829,25.0
26,329.98437743261456,73.63439237419516,505.2426,26.0
27,29.844136702246033,-506.02064601145685,505.0702,27.0
28,456.93421301047783,236.455344340764,507.4141,28.0
29,588.2583675277419,217.0284787081182,508.0308,29.0
30,517.2890386299696,152.3465010728687,507.1923,30.0
31,422.3365739292931,-73.49706663843244,499.8376,31.0
32,338.0310793428216,85.6224286109209,507.0598,32.0
33,149.5561475835275,-197.4146943986416,507.2489,33.0
34,164.3757518993225,-497.350110411644,502.9963,34.0
35,353.6480291445041,-134.5197304310277,500.8192,35.0
36,290.23873623088,-188.939194701612,500.7988,36.0
37,156.15838402102236,-248.35553658381104,507.7891,37.0
38,-25.15905116207432,-306.9995185052976,510.5267,38.0
39,376.36823544919025,168.98315241280943,505.1579,39.0
40,-45.68634821777232,-201.9347681682557,504.3476,40.0
41,149.87372170679737,-197.5470163617283,507.7444,41.0
42,535.6993819564814,159.6525637274608,503.3358,42.0
43,-21.774743046844378,-324.6594967562705,510.5615,43.0
44,438.0724885161035,144.10039650741965,502.8128,44.0
45,464.47104283829685,229.47074621915817,507.1535,45.0
46,166.88563240971416,-217.2045002747327,503.4123,46.0
47,439.2055318353232,266.14272183179855,513.9568,47.0
48,527.8865949120373,210.7844387954101,504.3939,48.0
49,160.91028452198952,-395.7389632994309,508.3085,49.0
50,411.88488639274146,158.3514718906954,506.652,50.0
51,-29.1433898457326,-337.97208695858717,508.1819,51.0
52,143.57534564705566,-268.21561765205115,507.2339,52.0
53,352.2379845515825,-142.54177721962333,496.0925,53.0
54,59.91189002827741,-333.69664202909917,505.2846,54.0
