,x,y,z
0,220.15726669097785,-393.0642805341631,508.1257
1,175.08418968273327,-26.97633398231119,510.7507
2,83.03665635769721,-85.00796544458717,508.4582
3,221.28223392600194,-361.5887774284929,505.4979
4,436.969145266572,153.63936448469758,508.0316
5,448.12053623597603,75.8303809799254,503.9825
6,565.1630962491035,236.38240046892315,510.3904
7,14.862952834926546,-473.4715558895841,507.9551
8,437.80563173396513,265.97982126288116,513.9626
9,453.83026287693065,84.08927296195179,507.4987
10,459.8985559787834,168.09704004228115,504.0877
11,141.22400644340087,-507.57070328947157,507.8549
12,266.1663913499797,-35.62818883545697,506.3099
13,480.49981603585184,107.13875811174512,501.5608
14,407.01545852201525,79.1249754615128,501.181
15,513.9508720651502,153.41208205465227,504.9588
16,285.9216700058896,44.10813633352518,504.7694
17,371.1896001471905,36.9462934974581,499.601
18,398.3749401869718,26.618619904853404,509.1977
19,128.47676003805827,-439.54053521808237,508.531
20,548.365580564714,203.47337236907333,507.9674
21,180.9819455272518,-130.74666418135166,507.5745
22,362.34780102735385,1.2289263308048248,500.7429
23,503.317472262308,47.34490945190191,501.9466
24,455.5071516309399,-37.82873643375933,499.2094
25,155.08196141920052,-672.3253350295126,507.7983
26,380.69256591482554,13.590466325171292,518.5371
27,513.1305338926613,149.13330127764493,504.8764
28,161.90396743360907,-448.4135567797348,507.6625
29,100.08304127806332,-619.9718724982813,502.388
30,212.44203323638067,-551.4908090000972,506.2657
31,498.7104039991973,10.593318272382021,500.6262
32,416.082092622295,67.7664137063548,501.0234
33,129.44540093524847,-510.6664812415838,505.4979
34,101.82693005690817,-619.3273867024109,506.0037
35,257.80891642789356,-59.7381400000304,513.2515
36,174.42997695459053,-151.66265227086842,507.1509
37,5.398992777685635,-322.8672569282353,511.1325
38,465.1325066614663,107.51693205628544,501.396
39,444.54096984374337,147.36341163143516,500.2098
40,176.29028405761346,-654.6986040631309,509.1018
41,-3.6596270714653656,-136.17086389660835,508.3544
42,374.16902137058787,28.59811198990792,502.3169
43,535.6993819564814,159.6525637274608,503.3358
44,158.53978687303606,-497.2435856712982,503.951
45,-13.977916458505206,-422.03022534027696,505.9219
46,169.34178596152924,-219.65434689819813,503.4821
47,364.4852281293133,-133.00403238646686,495.6539
48,120.80860477790702,-652.2420857436955,504.9077
49,532.0710345805855,152.67419252265245,507.5625
50,167.3900065437192,-169.0137310149148,503.6694
51,221.74045406817459,-515.9312274334952,505.0381
52,122.40131878398824,-653.2867620801553,512.3479
53,155.4676515297033,-231.27688541077077,502.2993
54,61.60310457693413,-388.0043553970754,511.1449
55,56.4576698676683,-408.4688920872286,504.7961
56,144.49930578283966,-174.42569928988814,505.2967
57,-2.457578347879462,-237.79802307859063,501.4356
58,66.4924004864879,-409.68503099959344,507.6511
59,184.7637666168157,-132.0783346220851,504.0214
60,174.3389499640325,-432.07323991972953,507.9151
61,10.415834196144715,-317.9135229466483,500.4399
62,96.63222526374739,-444.0808464642614,508.1584
63,148.68138770735823,-504.15768621023744,507.6643
64,532.9702872957569,206.89806491415948,505.863
65,313.5523406378925,-46.996424549259245,502.4675
66,-25.80178236879874,-168.0199819561094,508.6549
67,59.6710275382502,-405.71559450775385,507.9525
68,487.2771164528094,80.34489500243217,500.3164
69,153.53825634985697,-666.2826691316441,509.4208
70,296.99116906535346,52.58274647220969,506.3742
71,218.32485810213257,-241.08294360153377,501.0036
72,124.45397158293054,-654.3396668406203,507.8626
73,176.8350271882955,-26.00727019738406,512.8127
74,63.32874607213307,-534.730953682214,510.0863
75,74.58386916760355,-312.87561440467834,504.7796
76,105.98432686389424,-523.6678368439898,507.0186
77,160.21021326235496,-334.7030673092231,504.9077
78,412.41743234638125,72.28937854152173,501.1213
79,321.2237011392135,-45.05262603703886,508.6411
80,269.66731169854756,-82.44992615655065,503.8826
81,355.4859953955747,53.76130149979144,503.523
82,144.2732169025112,-671.440556999296,512.78
83,175.07813158875797,-164.09557940997183,503.8637
84,24.836540982476436,-119.73903361242265,507.8704
85,219.6575623495737,-400.6722374148667,506.6396
86,295.8779260229785,-186.20101963263005,498.5424
87,169.30145931907464,-20.094146387651563,503.6489
88,479.57553345232736,93.90767379011959,512.7168
89,99.64540168922395,-615.9983217939734,508.582
90,418.7694016433088,60.07394867949188,500.9817
91,81.5206644947175,-531.8375504957512,509.8491
92,34.930540836649016,-220.8093286016956,504.9405
93,174.82479069277178,-494.8736882004887,507.4038
94,151.35023478756193,-51.71520365215838,505.3604
95,95.08510225999635,-526.937523663044,507.3587
96,159.3211630199803,-324.3940744660795,505.9463
97,-34.61408456717618,-240.4737065974623,514.7983
98,194.30014119308908,-606.0592744704336,507.7447
99,160.46800836350303,-310.66328014433384,504.2909
100,126.98577063588891,-263.86311463825405,502.9567
101,107.64052428898867,-114.43403485789895,505.9201
102,148.71796014357824,-205.40193717554212,504.9991
103,46.66552072833292,-106.70198443811387,507.9237
104,149.3385898777051,-197.60461533349007,506.7374
105,112.94727666361723,-310.0209070527926,504.7846
106,428.9557182767894,55.37551824841648,504.282
107,124.48998769163154,-399.2199204787612,513.7191
108,158.85653912322596,-439.2980190841481,507.2591
109,259.8501946586184,-23.180583966895938,512.7255
110,169.9173703059787,-165.61894990503788,507.2589
111,271.6552917297231,35.92696960456669,505.5001
112,84.87411748920567,-445.7922475785017,507.4313
113,270.7224648160627,-203.74691188707948,501.2405
114,194.56935522390995,-88.1677916739136,503.0679
115,154.51819820946548,-235.9567462876439,503.261
116,195.10906919033732,-88.91213051322848,506.4593
117,161.04927282524295,-67.01251210086048,504.8938
118,64.01827609853353,-555.9542845506221,510.7426
119,247.14284851099364,-87.16303431708366,499.1254
120,194.45720195653848,-91.0961100673303,507.8849
121,-43.58976760588121,-201.4601882211864,510.0932
122,140.66976039647125,-35.89739175327122,507.2456
123,155.97924452542793,-233.8683943701908,507.7093
124,102.379220132716,-71.36223524156958,505.9735
125,329.77415015071165,75.77978728991002,512.2641
126,256.71472004486714,-49.50464851036668,507.1516
127,46.286521492758766,-107.59476850368083,506.8895
128,116.07101932214573,-264.7502277633175,504.6421
129,207.05771301069763,-539.541023818776,504.5988
130,123.51946241233964,-217.5492045469582,508.1577
131,304.264107011375,0.8147252295166254,506.0433
132,291.17958175437525,-191.02876976318657,496.1284
133,219.84320647467393,14.974954357370734,507.4324
134,277.24145413923543,-199.863985048607,501.2408
135,477.21549623133615,99.65322684496641,511.5957
136,194.79736660828348,-68.38765975739807,508.1876
137,116.85565715096891,-128.11112202890217,505.5038
138,174.05915227276273,-226.83653840515763,503.0075
139,73.32608033390716,-440.0648192977533,508.4423
140,164.70589151070453,-218.35481179039925,503.4164
141,84.09927900740877,-447.4062419394031,503.7853
142,144.79468987055589,-213.92269320879132,508.7387
143,-14.289294103509746,-319.9925344893709,501.5124
144,211.84614285756834,-552.8428281135857,506.2256
145,241.68790642928798,-96.02860581874847,501.7191
146,211.91168341052253,-554.9737676866353,507.0977
147,57.203096656594425,-254.54108796268702,518.3764
148,301.2635328747565,54.282583315856755,504.7351
149,132.2903773873113,-663.4950123205781,508.0375
150,333.7368558816379,-158.4428741177544,495.4817
151,151.9945130351698,-51.17101568169892,508.8988
152,3.691817230777815,-132.78809183835983,507.2456
153,112.32687854766846,-122.02075350657105,505.7057
154,90.24741966940928,-164.8699408788234,507.2664
155,168.2953098847065,-168.37158031389117,502.976
156,64.47369560634252,-194.88534340355545,504.8339
157,9.779349695891142,-317.9868004033342,500.2977
158,157.75973120541312,-669.6614381726831,512.3107
159,26.306959765497595,-117.73696895781904,507.6853
160,174.69059199292678,-23.74300790578127,513.9011
161,15.45605054218322,-183.25935784727335,507.4229
162,191.73434182815254,-499.354176575318,502.3119
163,95.75469187530689,-175.78272217418998,507.0029
164,98.37014734116383,-272.16248157341033,508.27
165,209.49903757113498,9.788155809044838,506.4333
166,130.48304223816376,-44.99435989744961,506.2757
167,108.80668799194973,-119.07820216286927,506.9409
168,-22.277408061898313,-324.57276471238583,510.4489
169,102.31703960022423,-71.45274791214615,506.0223
170,363.9065224067308,3.3581979805603623,500.751
171,230.84563811810222,-97.44645232800394,508.6698
172,70.05867772072088,-432.2412554528564,506.1357
173,-47.46018760080915,-230.5297666983679,510.1979
174,-42.76823261019308,-234.96055093966424,513.9784
175,130.7888931707712,-511.7831006953493,505.2602
176,163.29348418023437,-278.62768819276243,503.8817
177,161.48023562668823,-191.77966910135,503.4337
178,130.46088101353962,-152.1535778734833,505.6781
179,200.64818867715076,-233.0212002247572,498.9125
180,200.41134924837388,-50.211181074380875,508.3318
181,108.81182077038102,-119.09176794439554,506.9644
182,219.704181403853,-522.265557625331,505.8937
183,-46.50275925616734,-208.50127336475998,508.6946
184,193.116187392734,-88.73888881783932,507.9969
185,235.09838596486952,-318.51419794000685,502.0122
186,193.1187537868973,-88.6676128692925,507.7289
187,131.79506116569974,-153.30088712647557,504.9429
188,361.314299388323,-0.27676417119801044,500.7522
189,55.728809280321,-180.03236988186836,505.657
190,92.60299537959509,-89.08503862470388,507.7625
191,314.65268601081334,60.72054717782885,505.8919
192,-11.31120723579079,-323.8631186913699,509.9187
193,168.7185132394079,-166.94050160888582,503.2561
194,108.80514815857168,-119.09766127541661,506.9051
195,219.64081330399495,-419.1211436698213,508.0083
196,193.05554716091137,-88.81450136844069,508.2814
197,114.08259343437385,-62.53068938758224,510.4892
198,170.42969835572876,-164.43505752179772,507.3078
199,212.14907457714435,-552.1411881260574,506.2317
200,284.6279964102432,41.52363265212625,505.9008
201,495.1240279666381,7.077334691770375,500.2328
202,264.06022291758563,-22.188836416229606,506.4997
203,325.0147738674423,68.97432419285178,505.9897
204,311.85417577880435,-130.91456851921976,509.8264
205,465.7641454297118,-26.186071639880538,497.1934
206,132.08636367996223,-398.523395457305,507.9653
207,451.73845993878786,119.35707904119045,507.0641
208,7.945600320701487,-322.7655135700479,511.4199
209,123.48500723903999,-440.1305354991928,509.1786
210,152.0185282410821,-502.78787590935826,507.6004
211,-6.387147443485446,-137.8362303134054,509.9978
212,196.60308436327614,-105.34207048546523,510.738
213,152.81010613543913,-497.5751689421013,513.2009
214,195.74631368054543,-600.865248253569,508.0082
215,149.43187912425492,-499.02470600698143,513.3801
216,475.4413397248136,265.4479759298265,510.5637
217,325.74224452569615,-147.0148155335337,501.3639
218,373.0465724412352,203.39030975848436,508.3025
219,290.5872984699672,-68.23532270919532,498.6496
220,107.28713748243172,-441.9292246326804,503.1762
221,9.04922599659767,-470.457839791663,508.6505
222,376.8628796475241,9.936378645710647,501.8364
223,214.30823072372004,-484.4071321450174,507.7823
224,79.90408616035711,-446.36323352809995,507.3875
225,396.6390668847598,-103.70883940160275,499.2265
226,91.48399326147046,-528.715085759759,507.5142
227,-15.634752113721333,-418.5071252845228,506.0899
228,150.23535034398083,-397.7035552635789,508.8611
229,-31.93279941205401,-177.9518016083166,508.0854
230,437.85285233240575,265.9705920852721,514.0263
231,398.3900038602296,28.91635187063366,502.3876
232,21.857575891539454,-488.2393540972844,506.1645
233,108.20713184145279,-441.84827472642064,504.5332
234,159.48688118520658,-444.5673242677003,507.457
235,156.91706811601762,-492.7749951547012,512.1851
