,x,y,z,iter
0,93.60259929322638,-78.8016206137836,506.1681,0.0
1,148.88205140200444,-212.6874287687242,504.8464,1.0
2,194.04946608911268,-93.87609442975372,503.7067,2.0
3,25.558059947448783,-118.83079345151782,507.8367,3.0
4,45.563768408843316,-106.423663537018,507.313,4.0
5,199.53481475869194,-229.07956246472895,502.1097,5.0
6,238.51408099906985,-266.90685336478055,500.1262,6.0
7,43.1844853911316,-156.45871184766293,506.575,7.0
8,197.41332864831202,-227.651041242294,502.2387,8.0
9,172.56897391017992,-220.52733826637268,502.4291,9.0
10,230.0397580449935,-236.97317911218852,500.6703,10.0
11,192.21808767016046,-102.76257057674229,502.9839,11.0
12,193.1091481395997,-88.62780508585274,507.6592,12.0
13,229.94769330567215,-243.55514040589333,501.0722,13.0
14,116.2256764533231,-130.3841687189415,505.8561,14.0
15,197.2212950097164,-87.48839067295194,504.1156,15.0
16,235.76406264712568,-315.92602482717484,501.5387,16.0
17,164.56548423797358,-232.16955828201026,505.7638,17.0
18,148.07758374488913,-106.71310393046588,508.727,18.0
19,166.03334691328928,-214.697721847333,502.823,19.0
20,114.99783560959622,-128.37932419311255,505.8363,20.0
21,223.99182478920557,-235.36830273550004,500.8489,21.0
22,162.33547868893947,-252.89340153895319,504.0766,22.0
23,132.17246549308766,-153.95582524407655,504.949,23.0
24,46.37942552939057,-107.94303101394325,506.7759,24.0
25,179.70309036807157,-93.67216293420643,508.0151,25.0
26,71.64913691172842,-126.39949852321297,506.5042,26.0
27,198.72800952661783,-48.2841729959473,503.6856,27.0
28,65.65809210867155,-116.78358365781605,504.0452,28.0
29,167.4383855368942,-167.68806509952992,507.0139,29.0
30,130.48304223816376,-44.99435989744961,506.2757,30.0
31,509.54694268933963,31.70122880768031,497.1377,31.0
32,174.89775966119487,-86.07121133152395,508.3332,32.0
33,101.39553245727438,-72.30950482096523,507.8113,33.0
34,113.74808166036382,-62.443178980611265,510.4046,34.0
35,88.8365108348662,-82.4532620050013,508.3147,35.0
36,224.10737031477038,-274.24516254942864,499.2232,36.0
37,277.68053102167323,-198.46459689550102,501.067,37.0
38,170.68856528983451,-19.529943330213428,514.331,38.0
39,239.57602900150232,-231.96262452285737,500.4573,39.0
40,141.3867128372658,-97.87544235493988,504.6816,40.0
41,505.481765632052,18.877896282821894,498.0887,41.0
42,191.8579942396609,-106.97496798262,507.6416,42.0
43,192.06023756577633,-46.931486712768674,505.3145,43.0
44,170.07955728645902,-80.9227750338614,503.9317,44.0
45,222.97898765455466,-301.2295025680214,502.7795,45.0
46,129.38609518716112,-79.98073161672801,505.3373,46.0
47,203.32167822064366,-235.56978794373572,502.8532,47.0
48,209.56766240426805,-237.70395217090845,502.9772,48.0
49,100.66495251539163,-101.40499171707779,507.3256,49.0
50,93.38148532924242,-80.19311392493546,507.7728,50.0
51,113.7931769565912,-62.47353519499302,510.4523,51.0
