,x,y,z
0,555.1966248133685,238.92620680574328,504.3787
1,408.7236840117257,251.96270000562072,510.9016
2,371.4712108139647,188.1163522452116,509.3732
3,118.93198594730347,-220.0237364443019,502.65
4,84.17358195909765,-522.378086890094,507.4267
5,393.2722658595303,89.77411358710378,501.6748
6,72.70257979782764,-129.65851062815636,503.6747
7,-29.543296164134517,-240.57800743822008,500.9966
8,-49.43042452458758,-222.46335313469172,514.026
9,73.8289686969947,-442.6151861352846,508.3839
10,235.17557740793563,-341.6058259671554,501.5407
11,108.27370196708944,-116.22227166593075,509.1428
12,101.50504681444727,-183.84579989034683,502.1665
13,160.47907268663403,-188.88337484840304,504.0608
14,416.75448658538517,257.707808281295,507.953
15,324.80766138457693,71.23247076291591,512.5726
16,1.1427484386367723,-455.04955880716443,506.5733
17,101.50504681444727,-183.84579989034683,502.1665
18,546.144635124132,243.68468249682337,507.8572
19,239.78881513047963,7.153392021544278,505.8609
20,74.4834413214121,-533.2808606429026,508.1444
21,74.4834413214121,-533.2808606429026,508.1444
22,589.3169109089067,216.18506518844515,507.4711
23,185.1651463562157,-638.0878611411899,508.661
24,170.68856528983451,-19.529943330213428,514.331
25,496.9177350491518,157.52885182388127,504.2153
26,148.00265448878054,-183.13948971685022,504.7148
27,73.8289686969947,-442.6151861352846,508.3839
28,434.5332739155274,139.40341161191463,505.6576
29,321.69129018322565,-139.36071275826544,502.3357
30,490.2052874614019,157.76436267793179,505.615
31,61.11462893441785,-558.1464925296605,505.7999
32,383.3712369115092,166.46914631593972,508.3614
33,307.34887901332695,-122.92988322582096,503.1197
34,343.34937375970185,-26.350417741574347,500.1218
35,459.75508192298,269.0966150574386,510.5836
36,116.78768841677811,-441.05278622172773,508.4744
37,437.80563173396513,265.97982126288116,513.9626
38,509.45259571657516,24.78434839565307,497.2514
39,154.89552438887767,-668.4726532129571,512.2372
40,407.98655953630805,250.56386782880872,514.1268
41,192.91901498229709,-101.04472015425563,507.5441
42,162.64590191212483,-192.59116967674345,502.748
43,431.00337260367814,57.49444877170026,504.4062
44,278.36852705164347,41.25898872781545,506.3978
45,52.15481581387576,-230.27713182382286,505.5092
46,361.61800735490397,0.14755566976964474,500.7092
47,403.8399478184292,82.67120406311005,501.2206
48,75.04434578062501,-402.6366069894284,505.7492
49,52.15481581387576,-230.27713182382286,505.5092
50,176.02238310407847,-652.9770842092112,508.3357
51,204.80289951059967,-234.65365294273943,498.5903
52,52.15481581387576,-230.27713182382286,505.5092
53,165.9522822861327,-74.20359920151532,504.6611
54,165.9522822861327,-74.20359920151532,504.6611
55,-53.41417777445167,-227.93981446698308,505.4361
56,430.18662563804537,59.00091763865203,504.0787
57,166.83855662611313,-215.00384148024023,503.4118
58,525.3134662624216,251.67770740855485,512.1791
59,97.97449500020593,-610.1525821099058,510.1101
60,209.14949748001527,-230.70856813993305,501.5256
61,460.51279724459164,-31.446147643961012,499.3171
62,149.56751308543608,-196.9507891656831,507.1365
63,323.6696619899012,-166.23207873106003,495.245
64,145.1085433360422,-670.9007056290284,512.4472
65,498.51125457847957,9.716768665239215,499.4455
66,129.33547033078503,-395.9654673645273,505.0221
67,149.70839065813925,-200.1890078196302,508.7639
68,193.116187392734,-88.73888881783932,507.9969
69,132.17246549308766,-153.95582524407655,504.949
70,349.41726203949656,56.7134156068787,503.7814
71,349.41726203949656,56.7134156068787,503.7814
72,141.86799800896551,-507.3052809983492,507.8265
73,196.27661173930392,-435.1484468113631,508.4886
74,114.63636089314241,-516.3683346901089,518.3085
75,204.80289951059967,-234.65365294273943,498.5903
76,517.4822376711527,251.20468419138342,510.1945
77,367.45003016258124,168.83559674583375,509.0165
78,70.03941225132439,-567.8799404324964,504.818
79,428.4982615177287,68.82632374670357,503.4661
80,155.4983979818644,-26.287370217964053,506.7947
81,122.31977291905787,-54.66020128503442,506.0394
82,253.2833361274097,-221.35940990317613,500.9025
83,129.33547033078503,-395.9654673645273,505.0221
84,136.8375994527014,-163.4644370060414,505.3639
85,443.28639336687047,267.6857738289982,507.4359
86,253.2833361274097,-221.35940990317613,500.9025
87,124.9913016478531,-269.457887372002,507.4866
88,-49.19365288421977,-221.6341725671664,513.8843
89,216.1644506494049,-455.15474920812994,506.1374
90,77.90241973707452,-446.25237218663096,507.4514
91,500.3430700007593,261.32875987142324,509.3097
92,59.62202560110018,-339.5114695224911,502.3952
93,129.33547033078503,-395.9654673645273,505.0221
94,-26.859501301078126,-389.38984418381006,507.0206
95,183.08444524859078,-132.21788425464183,507.3051
96,14.862952834926546,-473.4715558895841,507.9551
97,175.2875390171539,-435.1036352561787,508.9116
98,565.1630962491035,236.38240046892315,510.3904
99,77.39333802415058,-544.0813350621611,507.3393
100,124.9913016478531,-269.457887372002,507.4866
101,49.91580171196256,-541.2583182649687,506.5779
102,222.16925704083405,-293.61109336372465,506.0074
103,50.87387650902383,-537.4978170413524,507.1512
104,66.98692712036427,-120.5613200943917,508.7423
105,233.7110608414514,-418.00185553822666,502.5179
106,348.36627522378694,-143.89034928940237,497.9991
107,75.77583750174381,-227.87331990059465,502.0665
108,343.34937375970185,-26.350417741574347,500.1218
109,503.9850473710103,259.91969776153564,505.9931
110,480.63383262592833,-8.949857254512608,496.0033
111,362.09505323390476,46.57377263624221,503.0726
112,48.17585610714741,-236.04581342451274,514.8582
113,408.7236840117257,251.96270000562072,510.9016
114,196.38051230018027,-281.0988842425868,506.6199
115,7.6882577032083645,-462.65695971343666,508.6302
116,362.09505323390476,46.57377263624221,503.0726
117,192.97745544754434,-90.28794534131885,507.4796
118,503.9850473710103,259.91969776153564,505.9931
119,169.9774642098928,-489.68533292319626,510.5418
120,88.8365108348662,-82.4532620050013,508.3147
121,509.54694268933963,31.70122880768031,497.1377
122,348.36627522378694,-143.89034928940237,497.9991
123,408.8406633096747,77.75572113506496,501.7681
124,65.68421818560455,-118.01506746932864,508.7629
125,257.2276350695174,-51.33491700422019,506.6359
126,192.97745544754434,-90.28794534131885,507.4796
127,108.10661583871115,-228.32521608192474,510.7416
128,583.1897042195778,223.3028748324141,504.0883
129,520.3967757526552,152.02014396246523,504.5681
130,471.4080974307144,-19.535169491544366,497.5648
131,59.353340803529136,-312.22267779614776,502.574
132,295.04605697770603,-65.68517826125026,498.0766
133,348.36627522378694,-143.89034928940237,497.9991
134,263.93164728744887,32.14567492995411,505.4302
135,480.63383262592833,-8.949857254512608,496.0033
136,348.32816477282904,105.99901011399925,507.3095
137,507.93184984859545,34.142402227036655,499.3869
138,116.55277568346355,-264.69629822298884,504.4696
139,195.20035993342753,-88.84852701518685,506.1961
140,148.88205140200444,-212.6874287687242,504.8464
141,400.564347704174,37.96739650890231,501.0529
142,204.3252404422965,-41.63805222976953,508.6496
143,361.51626877870876,144.19357785675675,504.5008
144,152.87395591672976,-437.3976977877319,507.7534
145,110.00793958827853,-637.145595333539,503.8307
146,7.945600320701487,-322.7655135700479,511.4199
147,-10.25291145814117,-431.401733757928,503.4852
148,414.25109381438233,71.50278563052416,500.668
149,141.3867128372658,-97.87544235493988,504.6816
150,220.79063839057926,-235.9889928167686,501.8022
151,256.8768280223012,-73.50118084996939,505.6816
152,-33.726576642366126,-185.334255178459,514.3745
153,443.16841360658873,78.58545767795295,503.5445
154,370.14687673107255,175.82152920681983,509.8263
155,151.45984346431214,-52.07036024797708,504.7027
156,151.45984346431214,-52.07036024797708,504.7027
157,158.42142259166576,-24.213584835641086,506.0236
158,92.86434196308255,-90.74139825161546,506.8336
159,210.1355249354383,-230.97788225207478,501.4278
160,195.24347738269717,7.0347470343112946,510.8618
161,91.37837595143355,-602.5649739019573,507.8552
162,315.8664969545789,62.42416464909911,506.3158
163,158.42142259166576,-24.213584835641086,506.0236
164,92.86434196308255,-90.74139825161546,506.8336
165,158.42142259166576,-24.213584835641086,506.0236
166,89.31579807889648,-520.4507452277467,506.1633
167,257.49060339236166,30.850031645037234,505.3031
168,158.42142259166576,-24.213584835641086,506.0236
169,158.42142259166576,-24.213584835641086,506.0236
170,158.42142259166576,-24.213584835641086,506.0236
171,100.92591246776283,-184.18772429134697,507.5226
172,407.52234636363573,-97.58533479273319,495.0723
173,88.15863919339608,-158.8469564821571,506.0335
174,241.7796611271333,24.709291820414364,505.1137
175,241.7796611271333,24.709291820414364,505.1137
176,403.8117030306021,-99.49521885160357,496.866
177,158.42142259166576,-24.213584835641086,506.0236
178,452.595438130782,269.1680022003129,507.1999
179,126.30253124528099,-219.97369872778654,502.7857
180,447.9902331465855,171.69119365513325,505.3939
181,108.81541371508501,-119.09666052088141,506.9532
182,447.9902331465855,171.69119365513325,505.3939
183,447.9902331465855,171.69119365513325,505.3939
184,88.15863919339608,-158.8469564821571,506.0335
185,447.9902331465855,171.69119365513325,505.3939
186,4.590645741904154,-462.63305280543864,505.1317
187,126.14949820842594,-141.7565186470747,505.9183
188,417.7425995442318,-83.25141918752342,499.0468
189,204.3252404422965,-41.63805222976953,508.6496
190,60.42525228951126,-99.03309273626655,507.2416
191,60.42525228951126,-99.03309273626655,507.2416
192,88.15863919339608,-158.8469564821571,506.0335
193,434.5332739155274,139.40341161191463,505.6576
194,163.57806170848198,-249.90915209893137,506.0631
195,166.60845723561943,-215.34587707556784,503.4465
196,359.7221677961061,-134.09485461656004,499.8051
197,479.4843851638725,107.21703934017569,507.2608
198,93.08860187209211,-398.48736830148846,500.5086
199,417.2240985390963,54.62094947695732,503.3053
200,490.0083893367555,75.07759132701904,499.8356
201,374.52291617251467,30.662890582345426,502.096
202,166.05188537191134,-482.875422029756,503.8425
203,108.80074863426853,-119.08998882584274,506.9212
204,108.80074863426853,-119.08998882584274,506.9212
205,394.3465939491289,25.15674020536244,502.3169
206,114.08259343437385,-62.53068938758224,510.4892
207,441.3517600953346,167.93135960120708,503.7082
208,202.2113860991085,-580.8200276307762,507.5879
209,509.45259571657516,24.78434839565307,497.2514
210,543.8132656548405,183.20242604613304,507.9945
211,154.64426268497482,-474.644106390886,506.5745
212,84.58294319338165,-530.9819055348635,507.5991
213,508.72631443315186,153.83517875056714,507.6918
214,46.39922354812734,-107.93669290374964,506.7905
215,155.0804605933372,-318.31582619063556,505.7815
216,42.81902546377387,-107.9697177959606,509.3082
217,63.43837219499983,-354.80455256346613,504.2585
218,320.91117040847894,9.681519874371588,505.7304
219,43.25394572701771,-398.6895206775516,506.88
220,480.63383262592833,-8.949857254512608,496.0033
221,64.40857077925466,-530.4408310214058,507.8513
222,274.71859554725233,-77.63440746907145,503.4076
223,98.32486982375849,-610.9035926451907,509.7398
224,166.83855662611313,-215.00384148024023,503.4118
225,266.01222486572806,-24.102278714068234,509.1976
