,x,y,z
0,419.4373976372881,63.865362093783915,501.5776
1,451.11664939066395,133.3562979158014,502.3162
2,382.52228075498715,154.82481359690428,508.5181
3,422.6785718315514,45.84466750174761,497.8562
4,174.42997695459053,-151.66265227086842,507.1509
5,380.8313576596556,98.59898774512112,505.5095
6,79.86042127315886,-524.2899724598974,507.7015
7,407.98655953630805,250.56386782880872,514.1268
8,502.0157753233798,156.6210564430803,507.226
9,437.78260802594014,265.9653659230098,514.0125
10,382.7627907580463,162.64659832324833,506.3204
11,216.24382631096523,-238.7404000815004,497.7057
12,459.75508192298,269.0966150574386,510.5836
13,152.14755844685715,-498.968774959445,506.2257
14,64.40857077925466,-530.4408310214058,507.8513
15,325.2254293493461,-41.02992717642337,502.0934
16,575.3843539070804,231.6056888103485,510.1744
17,465.7641454297118,-26.186071639880538,497.1934
18,107.64799291372765,-398.2595298970118,504.1387
19,498.7104039991973,10.593318272382021,500.6262
20,108.63225922361016,-634.9328162930906,503.7771
21,446.5557155677816,243.1740753930062,508.3799
22,444.2642267161282,170.65774800814688,504.0769
23,487.51677204144653,80.52069418225437,500.1373
24,407.52234636363573,-97.58533479273319,495.0723
25,75.30767495231703,-533.0370101686567,508.0863
26,134.01855511486065,-510.2093588989228,507.6719
27,353.37939716293477,-20.894193884916604,500.908
28,438.88863522035535,-61.54661428742111,495.0788
29,424.022112198174,-75.69005298055708,498.9608
30,453.5922524809139,-36.201065097004175,499.859
31,346.5822919195052,100.30071490257978,507.0464
32,503.9850473710103,259.91969776153564,505.9931
33,311.91400428209454,-129.14100943971425,502.5125
34,415.0695005173329,45.022492215037346,504.0841
35,349.1320009169867,107.36559576168656,507.103
36,358.42190656473394,131.8013480613008,503.2388
37,546.144635124132,243.68468249682337,507.8572
38,539.8755944727454,182.22424427699298,502.3201
39,495.8480042174924,263.2506529837847,506.2325
40,502.9198755840771,45.99100002553314,500.3698
41,309.1242559965467,-173.4583034273237,500.5941
42,491.67100078542717,114.60238397773355,501.4656
43,490.707292005769,112.1328558512032,507.4795
44,160.46800836350303,-310.66328014433384,504.2909
45,530.9886783247348,152.67675000522286,507.5293
46,565.1630962491035,236.38240046892315,510.3904
47,508.72631443315186,153.83517875056714,507.6918
48,61.49661323975306,-558.6166246775538,505.7396
49,118.05399181635585,-307.5847374042496,506.0829
50,360.4666007400956,-1.8102534040808678,500.6954
51,362.34780102735385,1.2289263308048248,500.7429
52,465.6263393672416,-26.37443584483117,495.5416
53,172.37055810377933,-492.6440075309947,505.9962
54,444.7985313857207,184.44436218310148,506.0629
55,195.48536617856007,-58.490755312144756,508.2891
56,414.9525085865753,157.09886104241014,506.8398
57,377.4622802162776,208.57733069732785,510.6982
58,256.8224768716609,-61.5803063493222,502.6245
59,370.62098305264954,158.71474571619183,508.7101
60,372.73913174832705,193.4833977697417,509.5815
61,430.3371075685136,139.60400725807995,502.3411
62,60.80024009186309,-532.0980802085251,509.1458
63,563.4948456792627,236.22884027473629,507.6824
64,538.1413866627263,163.7950195260346,507.9131
65,460.505590425455,-26.853018809109926,499.9633
66,517.2890386299696,152.3465010728687,507.1923
67,529.504526248551,208.16880053654313,505.9571
68,288.3765625648666,-191.11261073686182,501.2021
69,108.91302691341843,-444.1421148683876,503.0258
70,537.3756353489589,161.9874347979203,508.0369
71,439.2463063938776,160.25979922153056,508.7436
72,557.5482257676776,236.43032548204064,508.9541
73,411.88488639274146,158.3514718906954,506.652
