,x,y,z,iter
0,490.2587373270653,115.2867887513712,499.3217,0.0
1,576.5334317135857,228.32477130461484,503.1025,1.0
2,396.446089596604,160.7310433210805,508.5152,2.0
3,514.1390531681245,155.35999478027225,483.0468,3.0
4,380.8313576596556,98.59898774512112,505.5095,4.0
5,17.875312156276777,-485.00313695147634,509.362,5.0
6,536.691135762725,159.1538544818759,504.7168,6.0
7,542.1711295995628,183.53589963261038,508.627,7.0
8,118.05399181635585,-307.5847374042496,506.0829,8.0
9,462.2426231316058,174.15582920517772,496.337,9.0
10,423.9603066901909,-79.56375064048916,495.0396,10.0
11,373.80761103669647,205.01364449318498,510.1138,11.0
12,415.0695005173329,45.022492215037346,504.0841,12.0
13,440.42807988333516,166.17336781136692,505.3686,13.0
14,405.26624060887843,82.6030415724963,501.5361,14.0
15,442.01566789660137,146.69235024787486,499.9854,15.0
16,36.76841160515323,-517.7898506326601,509.5145,16.0
17,419.4373976372881,63.865362093783915,501.5776,17.0
18,462.51212652167305,226.8869097083807,505.9688,18.0
19,375.8201646528905,167.33468762598932,509.4654,19.0
20,466.3343651985051,-25.513119942508638,495.5789,20.0
21,480.5610175074544,111.46090490929782,499.8405,21.0
22,551.7441452399362,241.02512224111706,508.0162,22.0
23,368.9650410125032,159.46864731889218,509.3141,23.0
24,64.14027349487878,-559.5667853262275,504.7243,24.0
25,65.90729102643672,-533.6899467771873,508.1424,25.0
26,465.6263393672416,-26.37443584483117,495.5416,26.0
27,543.9547033588169,191.3370021013543,509.0559,27.0
28,334.43806302838493,-35.6917923334986,503.4254,28.0
29,525.2898675895995,151.51209434308112,504.7403,29.0
30,112.80077220418025,-519.9861728241667,507.4924,30.0
31,362.34780102735385,1.2289263308048248,500.7429,31.0
32,500.42638687905855,157.14967712387443,507.2885,32.0
33,509.98046214843635,154.567286147736,507.2855,33.0
34,458.9914568726672,-34.85316019691527,495.3092,34.0
35,384.64386951259803,226.97119546309114,508.1331,35.0
36,79.86042127315886,-524.2899724598974,507.7015,36.0
37,309.1242559965467,-173.4583034273237,500.5941,37.0
38,484.59517230279744,267.1302439747378,509.9816,38.0
39,210.41138136945665,-237.99872992187738,502.9652,39.0
40,349.9541372539243,57.93678218964487,501.0457,40.0
41,216.5474459695397,-470.24234402552247,503.3604,41.0
42,584.801668209373,221.57390491943806,510.5746,42.0
43,450.8460199892288,128.7079052021727,501.446,43.0
44,359.2360078787897,137.14570982102305,504.7678,44.0
45,468.51839587965515,112.29675717372447,491.0398,45.0
46,187.19020605890546,-492.81624847184867,507.2667,46.0
47,485.08022094739135,1.2484966376796365,500.8928,47.0
48,331.5159120594617,-37.7718046316877,503.5999,48.0
49,487.76460660947487,79.99040557537228,500.1168,49.0
50,449.638011836214,201.45029187388718,507.6976,50.0
51,304.32294296415057,-119.11723158229142,503.2246,51.0
52,145.2420078351861,-670.6763142682612,512.5838,52.0
53,522.3742737080902,151.30137995723635,507.5233,53.0
54,285.9216700058896,44.10813633352518,504.7694,54.0
55,350.3932437262265,108.19210765231401,507.201,55.0
56,548.0783546507591,210.3187544438988,508.3758,56.0
57,541.1069879584247,178.64421241916716,508.8098,57.0
58,422.70695259061176,152.39320294279605,507.1857,58.0
59,410.4541358225979,74.61068383045495,501.2701,59.0
60,513.9508720651502,153.41208205465227,504.9588,60.0
61,475.4413397248136,265.4479759298265,510.5637,61.0
62,426.6493841558695,-76.47542274836451,495.0026,62.0
63,503.317472262308,47.34490945190191,501.9466,63.0
64,371.1896001471905,36.9462934974581,499.601,64.0
65,134.80845965980552,-438.5068671796471,508.4187,65.0
66,448.12053623597603,75.8303809799254,503.9825,66.0
67,407.01545852201525,79.1249754615128,501.181,67.0
68,407.98655953630805,250.56386782880872,514.1268,68.0
69,158.53978687303606,-497.2435856712982,503.951,69.0
70,155.08196141920052,-672.3253350295126,507.7983,70.0
71,470.54951617412735,104.99992369767278,496.0206,71.0
72,494.35997734148987,58.95443815831095,504.4042,72.0
73,485.50634966325015,82.31916092522442,509.8615,73.0
74,104.31934385758359,-401.246892795898,508.216,74.0
75,364.4852281293133,-133.00403238646686,495.6539,75.0
76,169.34178596152924,-219.65434689819813,503.4821,76.0
77,535.6993819564814,159.6525637274608,503.3358,77.0
78,403.8399478184292,82.67120406311005,501.2206,78.0
79,513.1305338926613,149.13330127764493,504.8764,79.0
80,125.65939467214048,-440.6743898857385,507.9851,80.0
81,351.5665309174219,107.47367722913623,507.0024,81.0
82,162.6187967795413,-270.36312527023256,506.1793,82.0
83,490.0083893367555,75.07759132701904,499.8356,83.0
84,231.85042974550743,-459.4681116072461,503.386,84.0
85,586.6646177271614,219.5421512182802,508.0705,85.0
86,434.31956322153565,143.13311184104532,501.0641,86.0
87,456.3522715223953,126.91177355125546,505.7034,87.0
88,374.65321572031826,30.49187278561294,502.0591,88.0
89,141.22400644340087,-507.57070328947157,507.8549,89.0
90,507.9357086236123,153.84140566643327,507.9956,90.0
91,167.3900065437192,-169.0137310149148,503.6694,91.0
92,6.3463228134205565,-464.6556885205209,507.6694,92.0
93,402.43905097967945,-93.98117363452911,500.0329,93.0
94,477.91383509512525,97.05382304359227,499.3305,94.0
95,535.5443744057557,157.1130939926952,507.6591,95.0
96,542.8163361761253,198.06807579007,502.4719,96.0
97,374.16902137058787,28.59811198990792,502.3169,97.0
98,437.7852476867847,265.9653659230098,514.0036,98.0
99,144.11315279325936,-437.42049274779856,508.1994,99.0
100,161.90396743360907,-448.4135567797348,507.6625,100.0
101,231.66219464305323,-461.26491042785347,503.3616,101.0
102,434.1500398974167,62.80233859550208,504.6349,102.0
103,-34.949407526059076,-240.1337837073952,514.7788,103.0
104,79.58226675272454,-403.2837614612654,508.2975,104.0
105,420.1069618985057,-83.14322652481496,496.7481,105.0
106,153.1745931188343,-349.73517585825175,502.5848,106.0
107,130.44702681188937,-440.4253132501617,507.9032,107.0
108,-3.6596270714653656,-136.17086389660835,508.3544,108.0
109,144.27167692757212,-671.4468951094896,512.9206,109.0
110,384.5852795353858,19.22949463967234,523.5825,110.0
111,194.6101158534875,-227.45155754406005,502.2952,111.0
112,166.88563240971416,-217.2045002747327,503.4123,112.0
113,175.08418968273327,-26.97633398231119,510.7507,113.0
