,x,y,z
0,490.2052874614019,157.76436267793179,505.615
1,420.4052398164058,255.55796556919813,511.317
2,150.23535034398083,-397.7035552635789,508.8611
3,362.38988899753895,46.11498236935586,503.0405
4,139.57701196242124,-502.1937614157796,506.9155
5,113.19986460497603,-640.9410117641091,503.8444
6,-40.369406944839284,-193.2567825075239,504.2079
7,434.53692700259853,70.82193909399211,501.7079
8,362.68939919315744,148.52906804624945,508.2819
9,535.6993819564814,159.6525637274608,503.3358
10,498.7104039991973,10.593318272382021,500.6262
11,218.32485810213257,-241.08294360153377,501.0036
12,453.8616723794257,123.91440310887992,499.614
13,503.9850473710103,259.91969776153564,505.9931
14,393.9875052712159,-106.23652247525752,499.2573
15,349.41726203949656,56.7134156068787,503.7814
16,415.0695005173329,45.022492215037346,504.0841
17,6.3463228134205565,-464.6556885205209,507.6694
18,503.317472262308,47.34490945190191,501.9466
19,482.50653433066327,267.65030264668167,510.0533
20,407.52234636363573,-97.58533479273319,495.0723
21,98.1569854010595,-401.1682779826224,507.0998
22,154.65247435343917,-417.6971814390272,506.7389
23,477.91383509512525,97.05382304359227,499.3305
24,496.9177350491518,157.52885182388127,504.2153
25,66.49695596005768,-529.742971662432,507.3117
26,360.84355770458933,139.96116536390036,513.0641
27,409.75534198072273,74.80193910375237,501.0124
28,145.2420078351861,-670.6763142682612,512.5838
29,169.37214139394928,-431.8793159676716,504.1503
30,302.5980954912957,-116.32123515196145,503.8779
31,122.62734047311824,-267.01671395264566,504.1992
32,589.3169109089067,216.18506518844515,507.4711
33,91.37837595143355,-602.5649739019573,507.8552
34,126.98577063588891,-263.86311463825405,502.9567
35,376.34442272153683,209.21625674609095,513.525
36,430.95795827615075,67.9388770358637,500.9199
37,109.15654493379407,-521.8650334989652,507.1238
38,470.54951617412735,104.99992369767278,496.0206
39,361.70590529358014,-128.95208925846964,500.6893
40,219.30103801295627,-399.3671425608918,504.0123
41,360.7389260389609,48.23157779686153,503.1296
42,494.73609035636764,67.38879573438317,500.1009
43,538.7796747534303,156.89459596201777,506.9405
44,360.4791898060357,137.7352653220296,508.1549
45,366.5880813167896,166.55098578240722,512.8509
46,345.0496026930632,-145.90019758790731,500.0316
47,298.3723305274034,-109.76851812377572,506.3837
48,141.22400644340087,-507.57070328947157,507.8549
49,100.08304127806332,-619.9718724982813,502.388
50,374.65321572031826,30.49187278561294,502.0591
51,430.18662563804537,59.00091763865203,504.0787
52,403.3787692709593,-93.28197993617505,500.0445
53,320.1662228188943,-164.46708165947348,500.5121
54,575.3843539070804,231.6056888103485,510.1744
55,459.8985559787834,168.09704004228115,504.0877
56,461.88257461134344,104.1854208605364,499.283
57,458.7832807864761,-34.67091171070933,497.0129
58,532.0710345805855,152.67419252265245,507.5625
59,140.8403522677254,-302.2195821944624,509.493
60,448.5484454992693,195.33479329850525,506.3919
61,439.72554817283526,-59.56045050639659,496.6545
62,90.32373467308935,-85.53714210074395,508.0219
63,368.40494919288903,35.968334117904305,502.6756
64,119.20375016273465,-644.2967634554952,508.9217
65,512.7957858871669,152.35917729418725,507.596
66,428.4982615177287,68.82632374670357,503.4661
67,314.1233521590475,-132.42248291987926,502.7234
68,447.9902331465855,171.69119365513325,505.3939
69,311.66182838275563,-172.4890172528103,500.4909
70,-20.866850054706447,-402.8850164562464,506.6395
71,110.97478973015677,-309.17704875487834,506.0858
72,438.0340672665043,73.47938664723188,502.2612
73,471.7890099196229,-17.714686152525246,499.6711
74,592.0495756705059,214.09815880469978,506.1791
75,401.277660159627,158.8928799899295,508.4955
76,162.6187967795413,-270.36312527023256,506.1793
77,180.90267879283056,-32.815290777012706,505.2523
78,507.24346126709133,20.797676690854132,497.0402
79,74.56847668997943,-526.5819222871214,507.705
80,63.34913204971235,-554.6893310640007,510.7254
81,471.4080974307144,-19.535169491544366,497.5648
82,364.4852281293133,-133.00403238646686,495.6539
83,461.34518814703915,114.07999021280557,514.1351
84,426.6493841558695,-76.47542274836451,495.0026
85,79.58226675272454,-403.2837614612654,508.2975
86,430.3200482164975,67.49898990616202,500.8536
87,350.3932437262265,108.19210765231401,507.201
88,358.63366236002184,132.73694217484444,502.92
89,481.70209747436456,-5.421864623203874,497.9183
90,400.67594923020806,86.56992058083415,501.1986
91,161.90396743360907,-448.4135567797348,507.6625
92,522.8506452793954,151.10289701353759,504.279
93,101.82693005690817,-619.3273867024109,506.0037
94,-34.949407526059076,-240.1337837073952,514.7788
95,491.67100078542717,114.60238397773355,501.4656
96,-30.513069380889647,-174.5718094240874,509.8503
97,404.29952619818505,-99.52835494000465,496.7775
98,413.24378250411246,72.30594658665359,500.8544
99,130.44702681188937,-440.4253132501617,507.9032
100,460.5026946251746,107.00576897803694,504.6037
101,312.8793289504247,-174.22921785525978,495.2082
102,453.14207813015673,80.2225805837661,502.5606
103,267.66387552337255,36.30603310931474,505.4362
104,436.7835245131282,-64.00046392716467,495.0166
105,213.32853567192797,-547.9248988972977,506.0534
106,145.62909129972104,-437.46430354751647,508.0232
107,403.9014513483271,-99.79911458771676,496.7717
108,-15.634752113721333,-418.5071252845228,506.0899
109,264.39922924444545,32.31769348029047,505.4194
110,43.114180324133486,-399.9888333948329,506.8273
111,214.30823072372004,-484.4071321450174,507.7823
