,x,y,z,iter
0,162.65888715186156,-342.57955993991345,504.0042,0.0
1,125.19513959309552,-311.2825246909633,507.2653,1.0
2,23.473081311094575,-236.1634576562792,502.261,2.0
3,144.27424355235416,-671.4407793879509,512.8602,3.0
4,194.04946608911268,-93.87609442975372,503.7067,4.0
5,413.0061437989352,42.7472216244787,509.9655,5.0
6,-25.43854524102062,-393.262318697758,506.7721,6.0
7,102.01293562212959,-444.15812693722546,508.007,7.0
8,25.6970599766355,-203.36028712801635,504.0078,8.0
9,195.58514185575768,-227.789145341143,502.2417,9.0
10,369.16939791326877,-126.86184702813625,497.6474,10.0
11,185.1651463562157,-638.0878611411899,508.661,11.0
12,159.4567623072071,-22.912048219703138,509.3833,12.0
13,145.2207415140001,-670.6755359033123,512.6715,13.0
14,135.9739766215207,-88.02479499857873,509.2891,14.0
15,116.85697700292803,-128.14648201595992,505.4428,15.0
16,154.93248473387212,-327.9395247017965,504.7309,16.0
17,250.24553651583847,-221.8351017991081,501.5251,17.0
18,-37.09240701934323,-287.92914380691946,502.4637,18.0
19,119.6487182873534,-309.03316251933575,505.4161,19.0
20,272.2880034511909,-204.16322569269687,501.4151,20.0
21,126.57942482212093,-655.1689586024731,509.6127,21.0
22,160.91681083803996,-396.3456428190693,508.3772,22.0
23,504.4995632915525,18.295346061699092,498.87,23.0
24,160.46319782931823,-318.97087550349534,504.8819,24.0
25,230.0397580449935,-236.97317911218852,500.6703,25.0
26,106.78184381255414,-522.5216395398602,507.6006,26.0
27,180.02519190427847,-644.2029149373993,508.3536,27.0
28,183.09687822323758,-358.38291649799794,503.4545,28.0
29,248.06337688164786,25.469309143722057,506.4974,29.0
30,345.0426600573119,96.90726813022047,507.0148,30.0
31,340.93278288526926,-30.213996661826968,501.664,31.0
32,346.3100640696939,-24.564404829405248,499.8922,32.0
33,193.0006831960054,-110.79873912036419,503.2793,33.0
34,196.40646947734058,5.999188683927059,510.9874,34.0
35,403.54569630976766,31.268569347448647,506.6213,35.0
36,124.36643982864916,-227.19391889870167,509.635,36.0
37,222.34590565785766,-283.44987857621163,505.2899,37.0
38,-11.427693355362862,-418.76465273462236,508.0389,38.0
39,428.9093021941371,64.96585828252137,502.0215,39.0
40,56.20437318657059,-291.97930781543255,503.4399,40.0
41,195.1655779700959,-601.8304202165455,508.7454,41.0
42,209.14949748001527,-230.70856813993305,501.5256,42.0
43,183.08444524859078,-132.21788425464183,507.3051,43.0
44,162.8147366484627,-437.17964453529567,507.772,44.0
45,220.59999056556262,-524.5719627933577,506.9732,45.0
46,69.41652957757469,-429.6037117941305,506.223,46.0
47,221.75036460603587,-336.10912715736777,503.2252,47.0
48,235.4860437012976,-334.04334780946374,501.4447,48.0
49,151.42679296527058,-224.60485622659326,506.9355,49.0
50,244.6478388963733,13.006804155185819,509.5536,50.0
51,125.19513959309552,-311.2825246909633,507.2653,51.0
52,154.93248473387212,-327.9395247017965,504.7309,52.0
53,144.27424355235416,-671.4407793879509,512.8602,53.0
54,185.1651463562157,-638.0878611411899,508.661,54.0
55,23.473081311094575,-236.1634576562792,502.261,55.0
56,160.46319782931823,-318.97087550349534,504.8819,56.0
57,180.02519190427847,-644.2029149373993,508.3536,57.0
58,230.0397580449935,-236.97317911218852,500.6703,58.0
59,244.6478388963733,13.006804155185819,509.5536,59.0
60,145.1085433360422,-670.9007056290284,512.4472,60.0
61,-11.427693355362862,-418.76465273462236,508.0389,61.0
62,159.4567623072071,-22.912048219703138,509.3833,62.0
63,1.660027990816161,-159.51746189035475,504.6723,63.0
64,323.411876695347,70.16322034876794,512.6916,64.0
65,154.88020188559312,-325.9402399221435,505.0864,65.0
66,17.521693572984077,-189.89602704439312,508.1552,66.0
67,113.75827393052168,-62.41560263838619,510.3651,67.0
68,172.56897391017992,-220.52733826637268,502.4291,68.0
69,154.89552438887767,-668.4726532129571,512.2372,69.0
70,479.4843851638725,107.21703934017569,507.2608,70.0
71,378.4919105246663,20.895750615745783,501.8562,71.0
72,367.93965198204387,171.7105415724218,512.9385,72.0
73,222.37501711549703,-269.8546308707446,504.0454,73.0
74,84.77544932451565,-401.33484798204154,521.399,74.0
75,82.70109493320342,-232.09083227440715,506.557,75.0
76,168.55401313945185,-180.1088719908148,503.8719,76.0
77,143.00111904426012,-395.35589677654207,504.9545,77.0
78,509.54694268933963,31.70122880768031,497.1377,78.0
79,255.90576467267238,-39.371121261268854,506.6528,79.0
80,271.6552917297231,35.92696960456669,505.5001,80.0
81,25.6970599766355,-203.36028712801635,504.0078,81.0
82,179.60653340851422,-32.21861879900098,503.3507,82.0
83,310.83166845247615,-129.52874614857137,509.2046,83.0
84,46.70856435189489,-106.76803422439843,507.9942,84.0
85,84.58294319338165,-530.9819055348635,507.5991,85.0
86,14.713711157790385,-476.1415684679523,506.6398,86.0
87,256.672131873318,29.690935728140175,506.4809,87.0
88,300.0045918010874,-63.03028819244355,497.9171,88.0
89,138.29913408553693,-163.68182308785617,508.2227,89.0
90,119.6487182873534,-309.03316251933575,505.4161,90.0
91,174.36927025020123,-655.7634066818282,508.2398,91.0
92,200.8620310605038,-588.6434802804142,507.7467,92.0
93,222.34590565785766,-283.44987857621163,505.2899,93.0
94,217.5548607131932,-422.5039157271385,496.9249,94.0
95,113.7931769565912,-62.47353519499302,510.4523,95.0
96,235.17557740793563,-341.6058259671554,501.5407,96.0
97,159.48688118520658,-444.5673242677003,507.457,97.0
98,204.79634747002274,-21.437158711254597,518.4272,98.0
99,504.4995632915525,18.295346061699092,498.87,99.0
100,349.626633739681,103.27695830818266,506.7876,100.0
101,95.14451416931115,-311.28986355569214,506.416,101.0
102,17.521693572984077,-189.89602704439312,508.1552,102.0
103,0.3231478137895465,-156.62617140822113,505.0524,103.0
104,162.77491139923222,-471.3580739181489,507.2421,104.0
105,75.40678204246797,-547.8045859867707,507.3117,105.0
106,204.79634747002274,-21.437158711254597,518.4272,106.0
107,311.85417577880435,-130.91456851921976,509.8264,107.0
108,221.75036460603587,-336.10912715736777,503.2252,108.0
109,186.18920315941796,-106.03503726702183,505.3241,109.0
110,160.91681083803996,-396.3456428190693,508.3772,110.0
111,220.59999056556262,-524.5719627933577,506.9732,111.0
112,3.691817230777815,-132.78809183835983,507.2456,112.0
113,63.43837219499983,-354.80455256346613,504.2585,113.0
114,165.79511557728983,-173.1815392561257,503.6365,114.0
115,-37.09240701934323,-287.92914380691946,502.4637,115.0
116,167.90085632249247,-167.1875767353922,503.4422,116.0
117,7.342574815498665,-171.01112548355013,508.3981,117.0
118,235.76406264712568,-315.92602482717484,501.5387,118.0
119,106.78184381255414,-522.5216395398602,507.6006,119.0
120,346.3100640696939,-24.564404829405248,499.8922,120.0
121,164.21100472658873,-133.4307985138148,503.6312,121.0
122,189.5530589875998,-124.09776354208589,504.0758,122.0
123,55.33754972543102,-306.27864179667085,500.8384,123.0
124,221.919426472974,-327.27824847307056,504.0798,124.0
125,92.86434196308255,-90.74139825161546,506.8336,125.0
126,55.728809280321,-180.03236988186836,505.657,126.0
127,275.99202610203065,39.27638318575919,506.2939,127.0
128,291.17958175437525,-191.02876976318657,496.1284,128.0
129,7.380044930265285,-171.10197173804045,503.9139,129.0
130,222.16925704083405,-293.61109336372465,506.0074,130.0
131,153.1745931188343,-349.73517585825175,502.5848,131.0
132,147.55004998203367,-107.31288936454803,506.0685,132.0
133,403.9043109761551,-99.79911458771676,496.7824,133.0
134,24.10156353970524,-495.8456430537626,509.2586,134.0
135,149.04455334239174,-197.6963511481881,506.3355,135.0
136,21.362634321441874,-317.41770476847887,505.4725,136.0
137,40.953247627592646,-109.30550245102495,507.1706,137.0
138,233.12001754005905,-398.4629054181278,502.2096,138.0
139,108.80662631220184,-119.10222026705742,507.0325,139.0
140,145.2207415140001,-670.6755359033123,512.6715,140.0
141,217.14257907762658,10.64469032920897,501.5638,141.0
142,258.63570991321467,-64.15513607114553,506.799,142.0
143,222.35309186158702,-300.40532577130944,509.3087,143.0
144,148.88205140200444,-212.6874287687242,504.8464,144.0
145,55.154996182071045,-294.8306793188676,507.4963,145.0
146,-25.43854524102062,-393.262318697758,506.7721,146.0
147,296.7511303136125,-111.94971780572087,510.7229,147.0
148,51.47150612086989,-403.6689406884834,505.4228,148.0
149,292.8819537924137,-66.11238917056471,508.119,149.0
150,49.59340191993397,-167.2430630037561,505.6865,150.0
151,403.8117030306021,-99.49521885160357,496.866,151.0
152,162.65888715186156,-342.57955993991345,504.0042,152.0
153,162.8631198410876,-198.41934056207538,502.9157,153.0
154,-11.50591527193319,-423.58028261736035,506.9763,154.0
155,84.0581816820195,-592.3179166316986,510.2789,155.0
156,48.17585610714741,-236.04581342451274,514.8582,156.0
157,119.6487182873534,-309.03316251933575,505.4161,157.0
158,193.116187392734,-88.73888881783932,507.9969,158.0
159,192.09432249492966,-105.82832589838654,507.6183,159.0
160,179.60653340851422,-32.21861879900098,503.3507,160.0
161,90.0451102447696,-81.39290718454868,506.188,161.0
162,-18.351124372333288,-153.43976958934218,503.1484,162.0
163,300.3947328682989,53.13916588481516,503.8828,163.0
164,-29.173098334111273,-173.25537268724293,508.9626,164.0
165,279.13362625346053,-82.20629807282239,505.2537,165.0
166,-11.0237612365745,-144.09083374217153,510.3035,166.0
167,-25.43854524102062,-393.262318697758,506.7721,167.0
168,228.85068056627642,17.831885606981814,506.751,168.0
169,92.86434196308255,-90.74139825161546,506.8336,169.0
170,-35.51370872440748,-333.3792917076498,503.3426,170.0
171,25.014366761315614,-122.49188641086221,509.5879,171.0
172,125.19513959309552,-311.2825246909633,507.2653,172.0
173,172.30398290336598,-224.9587896792218,500.9024,173.0
174,63.43837219499983,-354.80455256346613,504.2585,174.0
175,259.3776020440273,-79.29221262969077,501.0859,175.0
176,274.71859554725233,-77.63440746907145,503.4076,176.0
177,181.43565452937037,-223.03389430325478,502.7626,177.0
178,134.80104614701122,-87.5376500254497,506.4591,178.0
179,144.73476129292976,-438.49741561245173,507.8327,179.0
180,55.728809280321,-180.03236988186836,505.657,180.0
181,57.88977490016259,-314.385863898322,509.9471,181.0
182,42.76909323805012,-390.4526452925056,506.7824,182.0
183,194.45720195653848,-91.0961100673303,507.8849,183.0
184,-14.526385504519567,-420.970982468687,505.8381,184.0
185,10.589960138429888,-127.65399968530983,507.8804,185.0
186,75.77583750174381,-227.87331990059465,502.0665,186.0
187,120.88875802862458,-135.31688685994595,505.6924,187.0
188,247.14284851099364,-87.16303431708366,499.1254,188.0
189,140.9770575062139,-97.17969570029527,506.2286,189.0
190,168.58606530097313,-169.14371788408607,507.3739,190.0
191,100.62939212680794,-525.7628604583442,507.0114,191.0
192,170.07955728645902,-80.9227750338614,503.9317,192.0
193,72.70257979782764,-129.65851062815636,503.6747,193.0
194,264.63523380598053,34.61375752091408,504.7164,194.0
195,1.750390851404518,-234.61406754888594,507.7308,195.0
196,46.26958318776451,-107.44276503939182,507.207,196.0
197,264.5956143796211,-79.5972203137353,505.1542,197.0
198,111.3562132398365,-638.9135946677998,503.852,198.0
199,272.1799140571384,-86.7501675542444,511.0953,199.0
200,60.42525228951126,-99.03309273626655,507.2416,200.0
201,193.1091481395997,-88.62780508585274,507.6592,201.0
202,161.8826166978106,-274.9789378698915,503.9716,202.0
203,152.29087268281728,-114.30360320862383,505.859,203.0
204,116.2256764533231,-130.3841687189415,505.8561,204.0
205,84.0581816820195,-592.3179166316986,510.2789,205.0
206,233.04947366227861,-400.7537432964891,502.2699,206.0
207,-47.61709439812694,-211.1719531128183,507.8357,207.0
208,241.7796611271333,24.709291820414364,505.1137,208.0
209,348.36627522378694,-143.89034928940237,497.9991,209.0
210,250.34830442955717,-9.290002535097301,511.9995,210.0
211,113.20509335806128,-61.474559974856675,506.7932,211.0
212,72.0176751546096,-446.44674091693014,504.2597,212.0
213,117.92221959144808,-215.43861364386976,508.4621,213.0
214,187.6944491075119,-356.22684687003493,503.6233,214.0
215,221.87337610695977,-348.3291160110384,504.9528,215.0
216,48.17585610714741,-236.04581342451274,514.8582,216.0
217,201.48301965382416,-585.2742740027606,508.0573,217.0
218,179.24863497482147,-27.939726827666163,510.9416,218.0
219,124.9913016478531,-269.457887372002,507.4866,219.0
220,-29.543296164134517,-240.57800743822008,500.9966,220.0
221,181.38612937147263,-642.0155995348468,511.374,221.0
222,197.41332864831202,-227.651041242294,502.2387,222.0
223,88.8365108348662,-82.4532620050013,508.3147,223.0
224,162.6061637243256,-455.33766486216336,504.8491,224.0
225,329.02915607218165,-156.75749261584133,500.264,225.0
226,301.2635328747565,54.282583315856755,504.7351,226.0
227,163.44423335103784,-242.97459169384092,502.6252,227.0
228,145.1085433360422,-670.9007056290284,512.4472,228.0
229,71.87293579278048,-222.20015474315733,512.7634,229.0
230,161.23322717740666,-383.7471464360133,508.0874,230.0
231,171.63539609743748,-161.66508070286363,507.2043,231.0
232,118.3640982756624,-517.6619764659554,505.8559,232.0
233,-19.508264538599178,-410.46839925833046,505.1368,233.0
234,233.12001754005905,-398.4629054181278,502.2096,234.0
235,233.51086875551846,-390.89475631993264,502.167,235.0
236,505.481765632052,18.877896282821894,498.0887,236.0
237,155.81572382338345,-255.0166686642915,507.7957,237.0
238,262.6620563220931,-36.83854561112821,506.4343,238.0
239,248.06337688164786,25.469309143722057,506.4974,239.0
240,192.21808767016046,-102.76257057674229,502.9839,240.0
241,257.49060339236166,30.850031645037234,505.3031,241.0
242,234.2059357201215,22.24232117831707,511.5827,242.0
243,153.3887667094823,-55.925599549897015,506.5595,243.0
244,299.90913046034984,-1.401167269796133,506.1619,244.0
245,296.99116906535346,52.58274647220969,506.3742,245.0
246,175.7270226929104,-496.1192937679589,502.7077,246.0
247,-11.0237612365745,-144.09083374217153,510.3035,247.0
248,234.66017739207018,-338.58921879995614,502.4854,248.0
249,72.74404119001701,-128.87725507374853,506.4814,249.0
250,155.15789493802004,-311.4162921877578,506.7852,250.0
